"from"	"to"	"edge_creation_month"
1113	1214	"2"
923	697	"2"
1113	495	"2"
686	234	"2"
697	923	"2"
1312	103	"2"
220	1310	"2"
569	1337	"2"
1244	296	"2"
923	697	"2"
646	495	"2"
1113	1214	"2"
431	617	"2"
923	697	"2"
431	617	"2"
569	1337	"2"
1113	1214	"2"
1190	288	"2"
353	950	"2"
482	799	"2"
654	142	"2"
482	1005	"2"
482	546	"2"
1113	1214	"2"
1043	495	"2"
323	341	"2"
908	332	"2"
950	353	"2"
1113	1214	"2"
797	63	"2"
681	617	"2"
296	1244	"2"
1113	1214	"2"
871	392	"2"
871	1302	"2"
142	654	"2"
341	353	"2"
1255	1335	"2"
353	341	"2"
68	495	"2"
1113	1214	"2"
341	353	"2"
654	142	"2"
1113	1214	"2"
353	950	"2"
249	1295	"2"
1113	1214	"2"
871	1097	"2"
871	513	"2"
569	296	"2"
1113	1214	"2"
212	439	"2"
1302	1126	"2"
482	3	"2"
378	193	"2"
342	495	"2"
1113	1214	"2"
971	609	"2"
353	341	"2"
971	199	"2"
353	1326	"2"
503	41	"2"
1247	704	"2"
415	475	"2"
254	358	"2"
503	617	"2"
871	1302	"2"
475	415	"2"
321	392	"2"
1246	99	"2"
1281	1173	"2"
503	1217	"2"
341	353	"2"
42	495	"2"
871	1097	"2"
142	654	"2"
63	797	"2"
42	1183	"2"
503	41	"2"
871	495	"2"
42	1183	"2"
42	1337	"2"
353	341	"2"
377	704	"2"
415	475	"2"
654	142	"2"
1283	513	"2"
358	281	"2"
199	971	"2"
358	254	"2"
254	358	"2"
245	1264	"2"
1281	1173	"2"
145	994	"2"
145	1042	"2"
431	605	"2"
503	254	"2"
245	1283	"2"
142	654	"2"
249	1255	"2"
245	60	"2"
341	353	"2"
323	341	"2"
228	63	"2"
431	605	"2"
654	142	"2"
1338	254	"2"
431	605	"2"
298	323	"2"
431	605	"2"
48	621	"2"
1281	131	"2"
1117	856	"2"
516	564	"2"
431	605	"2"
454	1043	"2"
1338	254	"2"
1325	1326	"2"
739	308	"2"
1043	454	"2"
1136	739	"2"
1325	1123	"2"
1043	454	"2"
1338	254	"2"
442	1247	"2"
431	605	"2"
454	1043	"2"
323	341	"2"
323	298	"2"
658	193	"2"
1338	254	"2"
640	617	"2"
1338	471	"2"
924	1158	"2"
1338	254	"2"
924	1158	"2"
431	605	"2"
615	1072	"2"
605	254	"2"
1338	254	"2"
254	605	"2"
605	254	"2"
431	605	"2"
1043	454	"2"
254	605	"2"
1215	398	"2"
353	372	"2"
605	254	"2"
454	1043	"2"
254	605	"2"
1326	1325	"2"
942	919	"2"
986	644	"2"
63	228	"2"
1325	1326	"2"
605	254	"2"
1043	454	"2"
1338	1034	"2"
1338	254	"2"
991	109	"2"
1338	1173	"2"
735	839	"2"
254	605	"2"
605	254	"2"
1338	1173	"2"
1338	254	"2"
254	605	"2"
605	254	"2"
1118	620	"2"
254	605	"2"
986	1310	"2"
142	654	"2"
758	509	"2"
1339	1231	"2"
272	308	"2"
53	1314	"2"
1326	353	"2"
272	654	"2"
272	605	"2"
770	1336	"2"
1338	254	"2"
1326	1325	"2"
272	509	"2"
1231	1339	"2"
1339	1231	"2"
758	50	"2"
1338	254	"2"
792	1283	"2"
1306	990	"2"
643	638	"2"
1338	254	"2"
758	298	"2"
298	758	"2"
1338	254	"2"
1083	175	"2"
758	298	"2"
282	109	"2"
638	643	"2"
638	68	"2"
298	758	"2"
1083	299	"2"
1338	254	"2"
1338	209	"2"
1283	468	"2"
254	1338	"2"
1283	468	"2"
1283	644	"2"
1283	643	"2"
1039	1316	"2"
50	758	"2"
1283	482	"2"
1283	1246	"2"
758	50	"2"
372	766	"2"
1283	1039	"2"
1113	1283	"2"
372	353	"2"
1283	121	"2"
1283	1169	"2"
758	298	"2"
1283	101	"2"
1283	142	"2"
1283	1231	"2"
50	758	"2"
598	1032	"2"
770	1283	"2"
454	1043	"2"
1283	298	"2"
1283	278	"2"
1283	713	"2"
1283	470	"2"
1283	1187	"2"
1195	1283	"2"
1283	603	"2"
447	1283	"2"
1283	254	"2"
1283	586	"2"
1283	1105	"2"
603	1283	"2"
621	48	"2"
1283	422	"2"
1283	144	"2"
871	595	"2"
1283	90	"2"
1087	1283	"2"
1283	598	"2"
758	50	"2"
1283	1168	"2"
1283	1325	"2"
1283	704	"2"
871	595	"2"
323	643	"2"
1283	1208	"2"
1283	1051	"2"
1168	1283	"2"
470	1283	"2"
298	1283	"2"
871	595	"2"
60	245	"2"
90	1283	"2"
1283	645	"2"
1283	368	"2"
323	1083	"2"
368	1283	"2"
323	1283	"2"
1169	1283	"2"
470	288	"2"
1283	1340	"2"
323	367	"2"
1283	1034	"2"
1283	297	"2"
1302	468	"2"
1283	1341	"2"
1168	1298	"2"
1283	85	"2"
770	1216	"2"
163	1283	"2"
782	654	"2"
1283	1297	"2"
1118	1283	"2"
1283	1339	"2"
27	1283	"2"
42	1294	"2"
1283	346	"2"
1118	598	"2"
1118	598	"2"
1283	801	"2"
1283	1227	"2"
144	142	"2"
598	346	"2"
1339	1283	"2"
1118	1283	"2"
1283	128	"2"
1283	242	"2"
323	991	"2"
63	26	"2"
176	1302	"2"
1118	598	"2"
770	598	"2"
1297	1283	"2"
288	470	"2"
346	598	"2"
644	1283	"2"
598	346	"2"
128	1283	"2"
1283	919	"2"
1283	758	"2"
346	220	"2"
1283	835	"2"
1118	598	"2"
770	1196	"2"
831	1187	"2"
249	1283	"2"
1283	1183	"2"
1283	654	"2"
998	1283	"2"
758	1283	"2"
1283	498	"2"
1187	831	"2"
598	353	"2"
1339	221	"2"
1283	975	"2"
1283	317	"2"
1283	1315	"2"
1283	728	"2"
1283	741	"2"
1283	1310	"2"
1286	1342	"2"
831	1187	"2"
317	1283	"2"
1283	561	"2"
561	1310	"2"
1286	1339	"2"
1187	831	"2"
1343	1342	"2"
561	1283	"2"
1283	502	"2"
986	1283	"2"
1283	1158	"2"
1283	475	"2"
1343	1342	"2"
1283	334	"2"
1283	1342	"2"
475	1283	"2"
1246	1283	"2"
1283	1270	"2"
42	1325	"2"
334	1283	"2"
1283	1244	"2"
950	353	"2"
1283	950	"2"
1286	1339	"2"
42	964	"2"
1283	1326	"2"
1283	547	"2"
1283	660	"2"
1283	325	"2"
42	1294	"2"
598	325	"2"
1283	590	"2"
1283	1097	"2"
42	1043	"2"
1283	543	"2"
1283	1167	"2"
1043	454	"2"
1283	782	"2"
1315	1283	"2"
1286	1339	"2"
1283	415	"2"
701	308	"2"
1283	560	"2"
1283	1032	"2"
701	341	"2"
1283	252	"2"
1283	1018	"2"
560	1283	"2"
1167	1283	"2"
1286	1339	"2"
770	101	"2"
323	1083	"2"
103	1342	"2"
1283	475	"2"
1281	1173	"2"
1286	1339	"2"
1343	1283	"2"
831	1187	"2"
793	353	"2"
245	881	"2"
297	1283	"2"
245	163	"2"
245	388	"2"
1325	1283	"2"
245	334	"2"
1283	297	"2"
1343	1342	"2"
1097	1283	"2"
1325	42	"2"
42	1325	"2"
753	6	"2"
561	1283	"2"
252	1283	"2"
1343	1342	"2"
245	309	"2"
1326	1283	"2"
42	1284	"2"
63	278	"2"
1283	1326	"2"
334	245	"2"
1325	42	"2"
1284	42	"2"
297	1283	"2"
1284	481	"2"
1246	834	"2"
1168	520	"2"
42	479	"2"
561	1283	"2"
1339	1344	"2"
372	1280	"2"
1344	1339	"2"
603	814	"2"
1281	73	"2"
1283	561	"2"
1339	1344	"2"
298	573	"2"
1280	372	"2"
561	1283	"2"
1344	1339	"2"
1281	74	"2"
1281	1345	"2"
172	638	"2"
1339	1344	"2"
1281	1042	"2"
814	603	"2"
1281	88	"2"
1281	73	"2"
770	495	"2"
1281	74	"2"
1344	1339	"2"
950	1283	"2"
1325	638	"2"
1283	389	"2"
1339	1344	"2"
1110	1146	"2"
603	814	"2"
1281	1042	"2"
1339	660	"2"
561	74	"2"
1344	1339	"2"
42	843	"2"
843	42	"2"
325	1283	"2"
1339	1344	"2"
388	245	"2"
325	598	"2"
1344	1339	"2"
1281	1018	"2"
843	42	"2"
814	603	"2"
1281	1018	"2"
1281	814	"2"
1339	1344	"2"
323	991	"2"
50	1281	"2"
1281	1018	"2"
1344	1339	"2"
603	814	"2"
1283	753	"2"
638	1340	"2"
1281	50	"2"
1339	1344	"2"
1132	1174	"2"
1283	843	"2"
1281	50	"2"
843	714	"2"
881	245	"2"
1283	1264	"2"
1344	1339	"2"
1281	1280	"2"
714	843	"2"
1339	1344	"2"
1281	1018	"2"
814	603	"2"
1283	1280	"2"
843	714	"2"
753	1283	"2"
1344	1339	"2"
1281	422	"2"
814	1281	"2"
1281	814	"2"
1339	1344	"2"
220	346	"2"
1281	1325	"2"
220	1310	"2"
1283	753	"2"
42	548	"2"
53	1283	"2"
843	1114	"2"
1340	42	"2"
1339	1344	"2"
350	626	"2"
1281	1325	"2"
1344	1339	"2"
42	1340	"2"
1326	1280	"2"
1344	1339	"2"
1340	42	"2"
1339	1344	"2"
53	1283	"2"
1339	1344	"2"
53	1283	"2"
42	1340	"2"
1281	814	"2"
548	42	"2"
1344	1339	"2"
1281	50	"2"
1281	1325	"2"
1339	1344	"2"
42	548	"2"
1310	220	"2"
42	638	"2"
753	1283	"2"
142	1283	"2"
53	1283	"2"
1281	1325	"2"
1317	1280	"2"
1281	495	"2"
1281	475	"2"
1281	1325	"2"
142	144	"2"
308	739	"2"
1281	475	"2"
42	475	"2"
1283	753	"2"
1281	1325	"2"
753	1283	"2"
475	42	"2"
1283	802	"2"
1317	758	"2"
1281	50	"2"
1283	753	"2"
1281	475	"2"
50	1281	"2"
1340	42	"2"
323	42	"2"
1281	50	"2"
1281	475	"2"
758	1317	"2"
753	1283	"2"
254	1283	"2"
1281	1325	"2"
1317	753	"2"
1317	753	"2"
753	1317	"2"
753	1317	"2"
1281	475	"2"
308	701	"2"
594	283	"2"
1281	1325	"2"
594	283	"2"
1281	1004	"2"
1281	1325	"2"
1281	50	"2"
392	1315	"2"
392	72	"2"
394	676	"2"
586	1283	"2"
392	321	"2"
640	569	"2"
6	753	"2"
1215	1281	"2"
1097	191	"2"
753	6	"2"
392	1051	"2"
1215	1083	"2"
1215	1287	"2"
6	753	"2"
392	42	"2"
753	6	"2"
1087	1132	"2"
6	753	"2"
375	912	"2"
560	840	"2"
42	392	"2"
753	6	"2"
278	63	"2"
42	392	"2"
42	475	"2"
6	753	"2"
42	815	"2"
1346	1314	"2"
560	297	"2"
753	6	"2"
1314	1346	"2"
63	278	"2"
1346	1314	"2"
323	741	"2"
1314	1346	"2"
1346	1314	"2"
1174	1132	"2"
309	245	"2"
912	375	"2"
1314	1346	"2"
1280	1317	"2"
1280	1326	"2"
323	42	"2"
1280	1281	"2"
392	42	"2"
1346	1314	"2"
1314	1346	"2"
42	392	"2"
323	1347	"2"
1317	781	"2"
1281	50	"2"
1346	1314	"2"
1280	1281	"2"
145	1042	"2"
1281	1280	"2"
781	1317	"2"
1280	1283	"2"
1280	1281	"2"
42	323	"2"
1281	1280	"2"
741	323	"2"
323	741	"2"
1280	1281	"2"
741	323	"2"
741	323	"2"
323	741	"2"
42	323	"2"
323	1347	"2"
1281	1280	"2"
1315	392	"2"
323	741	"2"
701	308	"2"
42	323	"2"
323	642	"2"
422	1281	"2"
422	1283	"2"
323	741	"2"
53	1314	"2"
323	642	"2"
42	323	"2"
1281	422	"2"
323	642	"2"
1281	781	"2"
323	741	"2"
53	1314	"2"
1314	1346	"2"
781	1281	"2"
1346	1314	"2"
422	1281	"2"
53	1314	"2"
1314	1346	"2"
323	1347	"2"
42	323	"2"
1346	1314	"2"
741	323	"2"
323	741	"2"
42	323	"2"
815	950	"2"
50	1281	"2"
1346	1314	"2"
42	323	"2"
53	1244	"2"
42	323	"2"
53	975	"2"
12	142	"2"
585	495	"2"
42	323	"2"
741	323	"2"
42	323	"2"
53	1281	"2"
323	741	"2"
323	741	"2"
741	323	"2"
42	323	"2"
741	323	"2"
323	741	"2"
741	323	"2"
323	741	"2"
42	323	"2"
323	741	"2"
741	323	"2"
741	323	"2"
323	741	"2"
838	644	"2"
12	415	"2"
42	1097	"2"
1253	644	"2"
1253	1287	"2"
1253	640	"2"
1253	1227	"2"
1227	1253	"2"
605	272	"2"
189	1339	"2"
1270	1283	"2"
70	944	"2"
1123	1325	"2"
131	1281	"2"
871	392	"2"
1113	70	"2"
1306	990	"2"
67	1231	"2"
67	1137	"2"
67	697	"2"
342	1097	"2"
473	372	"2"
163	245	"2"
770	495	"2"
712	640	"2"
72	1317	"2"
725	835	"2"
725	1132	"2"
454	1043	"2"
725	1018	"2"
654	272	"2"
144	142	"2"
950	815	"2"
95	1246	"2"
95	712	"2"
249	1295	"2"
640	712	"2"
509	758	"2"
1113	1348	"2"
1271	281	"2"
1042	1281	"2"
1268	644	"2"
3	482	"2"
1	477	"2"
919	1283	"2"
477	1329	"2"
42	799	"2"
477	1271	"2"
42	1334	"2"
42	964	"2"
483	782	"2"
42	1255	"2"
42	1255	"2"
353	598	"2"
353	793	"2"
1281	781	"2"
1113	933	"2"
1281	422	"2"
1281	131	"2"
1281	1042	"2"
1281	605	"2"
42	1346	"2"
26	63	"2"
42	1346	"2"
1280	497	"2"
997	142	"2"
42	626	"2"
431	59	"2"
1272	1346	"2"
1246	95	"2"
842	713	"2"
944	840	"2"
1335	1255	"2"
838	547	"2"
63	26	"2"
547	838	"2"
80	609	"2"
26	63	"2"
191	1060	"2"
42	964	"2"
408	306	"2"
408	781	"2"
809	42	"2"
53	620	"2"
42	488	"2"
809	42	"2"
53	408	"2"
652	954	"2"
408	1122	"2"
488	42	"2"
1349	366	"2"
1233	1299	"2"
644	598	"2"
257	838	"2"
372	473	"2"
793	353	"2"
220	1310	"2"
131	1281	"2"
605	1281	"2"
142	144	"2"
768	1189	"2"
142	997	"2"
1142	990	"2"
503	254	"2"
1142	1058	"2"
503	739	"2"
782	483	"2"
342	784	"2"
621	1280	"2"
142	144	"2"
431	605	"2"
431	605	"2"
431	605	"2"
973	103	"2"
1136	739	"2"
314	834	"2"
431	605	"2"
431	605	"2"
1283	1264	"2"
1042	1281	"2"
431	605	"2"
431	605	"2"
964	42	"2"
482	3	"2"
473	372	"2"
257	42	"2"
1298	1168	"2"
770	1196	"2"
1283	1350	"2"
257	1294	"2"
1281	131	"2"
1215	1283	"2"
1281	1065	"2"
114	103	"2"
609	80	"2"
1065	517	"2"
1065	586	"2"
1215	1281	"2"
1215	1350	"2"
1215	1281	"2"
1346	1314	"2"
1190	738	"2"
1325	1123	"2"
1189	502	"2"
1101	638	"2"
1189	1021	"2"
297	560	"2"
539	1021	"2"
1101	498	"2"
1189	372	"2"
372	1189	"2"
1189	1338	"2"
1189	372	"2"
372	1189	"2"
131	1281	"2"
1127	1189	"2"
1101	498	"2"
283	843	"2"
1101	297	"2"
555	352	"2"
1127	296	"2"
307	317	"2"
1101	297	"2"
1072	615	"2"
1101	297	"2"
734	617	"2"
617	734	"2"
184	1026	"2"
871	1142	"2"
734	617	"2"
871	1350	"2"
617	734	"2"
342	1097	"2"
871	734	"2"
1247	442	"2"
1158	924	"2"
871	1350	"2"
871	1350	"2"
1117	856	"2"
1101	297	"2"
871	445	"2"
871	1350	"2"
1127	296	"2"
392	42	"2"
1281	131	"2"
392	1315	"2"
1190	144	"2"
26	1176	"2"
871	392	"2"
871	1350	"2"
1068	1334	"2"
871	392	"2"
617	142	"2"
617	142	"2"
990	1142	"2"
245	1146	"2"
245	1264	"2"
617	103	"2"
1101	297	"2"
871	1142	"2"
1101	297	"2"
859	95	"2"
1190	378	"2"
1190	378	"2"
859	50	"2"
859	1287	"2"
971	199	"2"
1350	1185	"2"
233	193	"2"
873	144	"2"
307	317	"2"
1101	297	"2"
569	372	"2"
307	317	"2"
142	617	"2"
666	589	"2"
142	617	"2"
871	1351	"2"
871	971	"2"
307	317	"2"
32	379	"2"
32	1338	"2"
389	1283	"2"
32	1336	"2"
9	598	"2"
9	1338	"2"
666	616	"2"
9	1312	"2"
105	1021	"2"
644	1295	"2"
9	1265	"2"
105	621	"2"
734	617	"2"
1295	644	"2"
1185	1350	"2"
1350	1185	"2"
1185	1350	"2"
1350	1185	"2"
958	704	"2"
843	283	"2"
958	621	"2"
1352	569	"2"
1283	1350	"2"
431	617	"2"
1350	1283	"2"
1283	1350	"2"
871	843	"2"
249	1295	"2"
1350	1283	"2"
1280	621	"2"
439	212	"2"
1117	856	"2"
1283	1350	"2"
1350	1283	"2"
1283	1350	"2"
63	26	"2"
63	547	"2"
1350	1283	"2"
1189	372	"2"
1189	1127	"2"
1283	1350	"2"
1350	1283	"2"
1283	1350	"2"
1350	1283	"2"
1185	1350	"2"
569	128	"2"
1350	1185	"2"
1283	1350	"2"
704	958	"2"
1185	1350	"2"
1294	42	"2"
431	617	"2"
1350	1283	"2"
26	63	"2"
319	926	"2"
1185	1350	"2"
1350	1185	"2"
1283	1350	"2"
1350	1185	"2"
479	472	"2"
105	1353	"2"
1350	1283	"2"
547	63	"2"
36	1059	"2"
1185	1350	"2"
1283	1350	"2"
1350	1185	"2"
1350	1283	"2"
1283	1350	"2"
1350	1283	"2"
1185	1350	"2"
589	666	"2"
1350	1185	"2"
831	1049	"2"
1283	319	"2"
1185	1350	"2"
1350	1185	"2"
1113	933	"2"
1185	1350	"2"
1185	1350	"2"
1350	1185	"2"
781	408	"2"
1350	1185	"2"
781	1281	"2"
63	26	"2"
63	547	"2"
547	63	"2"
3	482	"2"
114	770	"2"
713	1158	"2"
600	80	"2"
1350	1185	"2"
908	1354	"2"
770	1291	"2"
1185	1350	"2"
1350	1185	"2"
596	193	"2"
994	831	"2"
555	856	"2"
1190	1281	"2"
831	994	"2"
297	1183	"2"
415	997	"2"
1255	42	"2"
323	339	"2"
323	339	"2"
469	463	"2"
1036	1123	"2"
547	1280	"2"
323	339	"2"
1283	337	"2"
950	1346	"2"
681	402	"2"
1346	950	"2"
53	620	"2"
547	297	"2"
337	1283	"2"
283	843	"2"
323	339	"2"
871	843	"2"
375	912	"2"
1283	337	"2"
810	1351	"2"
871	375	"2"
131	1281	"2"
871	260	"2"
193	233	"2"
871	375	"2"
1123	1036	"2"
1123	1036	"2"
1123	1036	"2"
1123	1036	"2"
1123	1036	"2"
644	1295	"2"
443	400	"2"
443	29	"2"
443	19	"2"
1136	1283	"2"
1043	454	"2"
272	605	"2"
272	654	"2"
176	523	"2"
639	740	"2"
626	42	"2"
323	950	"2"
1196	834	"2"
323	42	"2"
986	704	"2"
871	392	"2"
871	392	"2"
950	1346	"2"
986	793	"2"
950	323	"2"
871	392	"2"
986	357	"2"
810	1351	"2"
615	1072	"2"
986	19	"2"
1168	1298	"2"
323	950	"2"
810	323	"2"
454	1043	"2"
1325	1340	"2"
950	323	"2"
1118	620	"2"
1295	644	"2"
800	1072	"2"
1083	323	"2"
810	323	"2"
986	991	"2"
1346	950	"2"
871	392	"2"
323	950	"2"
871	981	"2"
323	1083	"2"
1168	291	"2"
871	392	"2"
367	323	"2"
323	367	"2"
1043	454	"2"
576	337	"2"
576	337	"2"
367	323	"2"
1168	337	"2"
12	142	"2"
644	1295	"2"
1298	1168	"2"
337	1168	"2"
644	711	"2"
142	337	"2"
29	443	"2"
337	142	"2"
337	1168	"2"
323	367	"2"
1168	337	"2"
249	1351	"2"
323	1083	"2"
1281	131	"2"
709	517	"2"
1281	163	"2"
36	1059	"2"
1049	831	"2"
32	638	"2"
103	973	"2"
547	1246	"2"
1168	337	"2"
1281	482	"2"
32	1281	"2"
1281	1246	"2"
42	626	"2"
1329	1271	"2"
638	32	"2"
42	392	"2"
1281	1280	"2"
1246	1281	"2"
42	964	"2"
1281	101	"2"
32	638	"2"
638	32	"2"
1281	1231	"2"
103	617	"2"
1281	944	"2"
1281	211	"2"
1281	155	"2"
770	1196	"2"
1281	68	"2"
42	1355	"2"
1280	1281	"2"
770	1281	"2"
1281	1280	"2"
1213	1281	"2"
42	1356	"2"
1325	1326	"2"
323	42	"2"
770	1281	"2"
42	1357	"2"
155	1281	"2"
1213	1281	"2"
1281	155	"2"
225	638	"2"
1326	1325	"2"
1281	389	"2"
1272	1281	"2"
638	225	"2"
1213	1281	"2"
1325	1326	"2"
1231	1281	"2"
389	1281	"2"
1280	1281	"2"
1272	1281	"2"
1281	389	"2"
576	1281	"2"
1281	1280	"2"
1213	1281	"2"
770	1281	"2"
1213	1281	"2"
389	1281	"2"
1281	389	"2"
1213	1281	"2"
1272	1281	"2"
1281	542	"2"
1168	337	"2"
770	1281	"2"
1280	1281	"2"
19	443	"2"
1281	532	"2"
155	1281	"2"
57	596	"2"
770	1281	"2"
1281	155	"2"
392	42	"2"
770	1281	"2"
1281	1287	"2"
770	1281	"2"
155	1281	"2"
42	392	"2"
1283	1136	"2"
523	176	"2"
1281	155	"2"
523	176	"2"
810	1281	"2"
1325	1326	"2"
155	1281	"2"
1264	245	"2"
1283	576	"2"
1281	155	"2"
483	1317	"2"
1283	57	"2"
586	1065	"2"
276	190	"2"
1136	1283	"2"
155	1281	"2"
609	1325	"2"
1358	42	"2"
502	1189	"2"
1358	42	"2"
128	211	"2"
810	1281	"2"
586	1072	"2"
801	1283	"2"
1113	1131	"2"
1358	42	"2"
1036	1123	"2"
1036	1123	"2"
1036	1123	"2"
42	333	"2"
950	1346	"2"
1118	1281	"2"
1358	42	"2"
856	555	"2"
1056	1032	"2"
1123	1036	"2"
462	1255	"2"
462	103	"2"
779	581	"2"
233	193	"2"
1171	966	"2"
1340	830	"2"
1329	1271	"2"
752	42	"2"
752	42	"2"
1359	1342	"2"
42	752	"2"
687	260	"2"
830	1340	"2"
687	260	"2"
1295	644	"2"
1283	392	"2"
1283	1359	"2"
1283	372	"2"
1268	372	"2"
372	1283	"2"
372	1268	"2"
1283	372	"2"
1268	1269	"2"
372	1283	"2"
454	1043	"2"
372	454	"2"
1283	1350	"2"
372	874	"2"
1283	797	"2"
372	975	"2"
1283	523	"2"
372	1352	"2"
1281	532	"2"
114	770	"2"
26	63	"2"
114	103	"2"
1281	1005	"2"
835	1283	"2"
1281	462	"2"
1346	950	"2"
523	1283	"2"
101	100	"2"
1281	835	"2"
1281	1227	"2"
1281	1344	"2"
63	26	"2"
799	42	"2"
1281	128	"2"
1350	1283	"2"
1281	927	"2"
1281	536	"2"
1287	1281	"2"
1281	1287	"2"
1359	1283	"2"
1281	797	"2"
1281	542	"2"
1281	26	"2"
1287	1253	"2"
1281	547	"2"
1281	732	"2"
32	1281	"2"
118	1189	"2"
462	1281	"2"
1281	462	"2"
32	638	"2"
1281	1356	"2"
32	1281	"2"
1286	1335	"2"
32	1281	"2"
118	586	"2"
1359	1335	"2"
257	42	"2"
752	42	"2"
462	1281	"2"
997	415	"2"
704	799	"2"
1215	1083	"2"
257	1183	"2"
1105	1284	"2"
919	1317	"2"
118	943	"2"
462	1281	"2"
963	1105	"2"
1052	713	"2"
975	1283	"2"
1105	963	"2"
800	1281	"2"
963	1105	"2"
975	372	"2"
32	598	"2"
1065	570	"2"
1065	570	"2"
1065	570	"2"
1065	570	"2"
1344	1281	"2"
874	372	"2"
454	372	"2"
103	462	"2"
1176	26	"2"
770	963	"2"
415	997	"2"
462	103	"2"
448	831	"2"
50	1284	"2"
353	194	"2"
1176	856	"2"
353	793	"2"
353	372	"2"
569	372	"2"
353	296	"2"
1032	1056	"2"
1043	454	"2"
353	950	"2"
799	704	"2"
547	1246	"2"
799	704	"2"
605	272	"2"
704	799	"2"
704	799	"2"
799	704	"2"
617	103	"2"
704	799	"2"
547	1169	"2"
802	1283	"2"
498	495	"2"
495	950	"2"
114	770	"2"
495	1113	"2"
296	353	"2"
1281	1356	"2"
831	1049	"2"
569	128	"2"
1281	462	"2"
1132	725	"2"
296	1127	"2"
1281	462	"2"
1281	1344	"2"
799	704	"2"
1281	1227	"2"
26	1176	"2"
495	646	"2"
26	63	"2"
1281	487	"2"
422	6	"2"
1281	799	"2"
1281	831	"2"
523	1032	"2"
103	617	"2"
1317	919	"2"
26	1281	"2"
704	799	"2"
495	1043	"2"
1255	462	"2"
725	1132	"2"
1032	523	"2"
523	1032	"2"
799	704	"2"
704	799	"2"
495	68	"2"
1335	1359	"2"
1231	704	"2"
1284	50	"2"
495	42	"2"
1284	1105	"2"
799	704	"2"
462	1281	"2"
1349	1255	"2"
704	1231	"2"
1169	547	"2"
1349	1281	"2"
462	1255	"2"
547	1169	"2"
576	1283	"2"
1169	547	"2"
1169	547	"2"
547	1169	"2"
1255	462	"2"
547	1169	"2"
1032	523	"2"
1349	1255	"2"
1183	1360	"2"
1169	547	"2"
576	966	"2"
1281	26	"2"
1183	1361	"2"
547	1169	"2"
831	1281	"2"
1281	462	"2"
1183	1356	"2"
503	617	"2"
1281	495	"2"
1183	1354	"2"
1183	1355	"2"
1349	1255	"2"
1349	1281	"2"
26	1281	"2"
1169	547	"2"
547	1169	"2"
487	1281	"2"
462	1255	"2"
462	1281	"2"
1255	462	"2"
1169	547	"2"
547	1169	"2"
249	607	"2"
1349	1255	"2"
980	639	"2"
462	1255	"2"
1349	1255	"2"
495	585	"2"
249	1359	"2"
495	498	"2"
1255	462	"2"
1349	1255	"2"
1331	615	"2"
19	1281	"2"
372	353	"2"
131	1281	"2"
372	1362	"2"
1281	26	"2"
1169	547	"2"
323	950	"2"
1349	1281	"2"
1281	487	"2"
323	42	"2"
1349	1255	"2"
1281	487	"2"
1281	462	"2"
372	938	"2"
315	994	"2"
315	777	"2"
26	1281	"2"
547	1169	"2"
1281	131	"2"
1118	1281	"2"
1281	1349	"2"
1176	26	"2"
1349	1281	"2"
1281	26	"2"
1281	1349	"2"
462	1281	"2"
342	495	"2"
1349	1281	"2"
1255	1349	"2"
1169	547	"2"
372	233	"2"
770	437	"2"
353	372	"2"
454	1043	"2"
233	372	"2"
569	372	"2"
19	1281	"2"
26	1176	"2"
26	1281	"2"
474	1349	"2"
494	372	"2"
372	353	"2"
1349	474	"2"
372	233	"2"
372	233	"2"
1349	1255	"2"
323	42	"2"
474	1349	"2"
770	544	"2"
1349	474	"2"
462	1255	"2"
569	372	"2"
474	1349	"2"
770	315	"2"
1349	474	"2"
986	834	"2"
353	372	"2"
800	1281	"2"
770	315	"2"
474	1349	"2"
585	495	"2"
814	1281	"2"
114	770	"2"
1349	474	"2"
337	1168	"2"
462	1281	"2"
1168	337	"2"
474	1349	"2"
878	1355	"2"
1349	474	"2"
323	42	"2"
1215	1083	"2"
644	1295	"2"
474	1349	"2"
338	1302	"2"
986	19	"2"
986	19	"2"
525	19	"2"
53	975	"2"
199	971	"2"
516	94	"2"
679	1363	"2"
323	725	"2"
601	400	"2"
596	57	"2"
793	353	"2"
1038	1281	"2"
626	42	"2"
42	626	"2"
1178	42	"2"
337	777	"2"
777	337	"2"
626	42	"2"
1113	495	"2"
1359	1343	"2"
596	605	"2"
342	1040	"2"
245	573	"2"
245	542	"2"
245	339	"2"
245	102	"2"
483	821	"2"
199	654	"2"
1271	1329	"2"
679	398	"2"
50	1284	"2"
398	132	"2"
679	398	"2"
1352	372	"2"
542	245	"2"
357	1169	"2"
199	1364	"2"
199	1363	"2"
679	398	"2"
573	245	"2"
1326	97	"2"
357	701	"2"
834	1196	"2"
679	398	"2"
1302	338	"2"
617	103	"2"
753	1271	"2"
753	1271	"2"
770	1302	"2"
1045	269	"2"
342	1040	"2"
306	408	"2"
1045	638	"2"
1045	654	"2"
903	754	"2"
963	654	"2"
1302	753	"2"
1045	1040	"2"
357	1169	"2"
753	1302	"2"
1045	1026	"2"
679	398	"2"
306	777	"2"
105	1353	"2"
339	245	"2"
306	352	"2"
131	654	"2"
63	26	"2"
950	353	"2"
1326	1123	"2"
654	963	"2"
950	1346	"2"
1176	26	"2"
378	396	"2"
131	654	"2"
679	1174	"2"
378	396	"2"
